#truck 5
1 12800 2450 2800 20411 10432 914 9979 10700
#pallet 3
1 1200 1600 1800
#demand 50
1 2 628 1
2 3 465 1
3 4 394 1
4 5 439 1
5 1 304 1
6 2 682 1
7 3 651 1
8 4 361 1
9 5 462 1
10 1 739 1
11 2 706 1
12 3 637 1
13 4 382 1
14 5 657 1
15 1 409 1
16 2 697 1
17 3 706 1
18 4 348 1
19 5 269 1
20 1 717 1
21 2 586 1
22 3 619 1
23 4 703 1
24 5 560 1
25 1 619 1
26 2 739 1
27 3 299 1
28 4 472 1
29 5 273 1
30 1 368 1
31 2 323 1
32 3 357 1
33 4 327 1
34 5 573 1
35 1 285 1
36 2 316 1
37 3 334 1
38 4 491 1
39 5 666 1
40 1 535 1
41 2 445 1
42 3 713 1
43 4 565 1
44 5 636 1
45 1 251 1
46 2 291 1
47 3 349 1
48 4 740 1
49 5 417 1
50 1 683 1
#distances 5 5
0	1311	918	987	1240	1531
1311	0	575	361	1127	1508
918	575	0	243	644	1040
987	361	243	0	873	1268
1240	1127	644	873	0	397
1531	1508	1040	1268	397	0
